lovinlif	0.714	0.460	0.544
low	0.292	0.220	0.102
lowdown	0.306	0.441	0.441
lower	0.327	0.296	0.258
lower	0.286	0.363	0.236
lowest	0.312	0.304	0.129
lowland	0.323	0.290	0.331
lowlif	0.296	0.529	0.309
lowli	0.562	0.294	0.417
lox	0.490	0.373	0.318
loyal	0.896	0.265	0.657
loyalti	0.885	0.406	0.793
lsd	0.375	0.471	0.390
luau	0.594	0.545	0.296
lube	0.552	0.490	0.411
lubric	0.656	0.550	0.454
lubric	0.552	0.490	0.470
lubric	0.624	0.646	0.491
lucid	0.771	0.490	0.705
luck	0.854	0.490	0.717
luckiest	0.917	0.690	0.852
lucki	0.960	0.610	0.793
luckygirl	0.781	0.712	0.471
lucrat	0.729	0.519	0.798
ludicr	0.137	0.553	0.274
lug	0.344	0.443	0.340
luggag	0.561	0.226	0.319
lukewarm	0.573	0.300	0.241
lull	0.602	0.130	0.402
lullabi	0.796	0.156	0.339
lumbar	0.323	0.418	0.342
lumber	0.517	0.184	0.373
lumber	0.354	0.561	0.655
lumberjack	0.500	0.660	0.726
luminesc	0.796	0.550	0.526
lumin	0.918	0.392	0.783
lump	0.438	0.337	0.463
lumpi	0.271	0.378	0.365
lunaci	0.132	0.847	0.330
lunar	0.562	0.296	0.427
lunat	0.125	0.792	0.442
lunch	0.880	0.410	0.542
lunchbox	0.663	0.346	0.346
luncheon	0.837	0.240	0.441
lunchtim	0.896	0.398	0.444
lung	0.510	0.292	0.629
lung	0.354	0.721	0.509
lung	0.531	0.352	0.555
lurch	0.404	0.694	0.363
lure	0.439	0.565	0.300
lurid	0.186	0.833	0.536
lurk	0.219	0.740	0.655
lurk	0.421	0.781	0.575
luscious	0.885	0.552	0.545
lush	0.740	0.783	0.833
lust	0.469	0.944	0.518
luster	0.833	0.566	0.558
lust	0.427	0.896	0.643
lustrous	0.771	0.606	0.598
lusti	0.469	0.941	0.673
lute	0.459	0.407	0.500
luxuri	0.760	0.745	0.812
luxuri	0.947	0.644	0.754
luxuri	0.932	0.673	0.750
lycra	0.520	0.449	0.328
lye	0.378	0.396	0.443
lie	0.208	0.704	0.317
lymph	0.398	0.510	0.390
lymphat	0.380	0.509	0.472
lymphoma	0.208	0.645	0.330
lynch	0.167	0.885	0.482
lynch	0.135	0.920	0.548
lynx	0.510	0.590	0.567
lyre	0.719	0.347	0.414
lyric	0.702	0.269	0.464
lyric	0.708	0.451	0.618
lyric	0.582	0.214	0.333
macadamia	0.635	0.330	0.434
macarena	0.802	0.601	0.368
macaroni	0.816	0.410	0.382
mace	0.450	0.412	0.415
mach	0.541	0.432	0.463
machet	0.260	0.690	0.474
machin	0.510	0.500	0.707
machineri	0.458	0.615	0.629
machinist	0.490	0.598	0.721
macho	0.643	0.690	0.676
mackerel	0.418	0.423	0.426
macro	0.552	0.469	0.647
mad	0.219	0.873	0.277
madam	0.580	0.308	0.571
madam	0.604	0.500	0.635
madden	0.329	0.602	0.457
madder	0.323	0.853	0.267
mademoisel	0.752	0.459	0.461
mademyday	0.694	0.573	0.537
madhous	0.156	0.736	0.440
madman	0.135	0.880	0.312
mad	0.104	0.804	0.440
maestro	0.823	0.357	0.849
mafia	0.204	0.867	0.676
magazin	0.615	0.332	0.377
mage	0.622	0.373	0.453
magenta	0.635	0.275	0.415
maggot	0.235	0.500	0.235
magic	0.868	0.663	0.578
magic	0.875	0.651	0.595
magician	0.714	0.657	0.551
magistr	0.587	0.541	0.904
magma	0.323	0.623	0.609
magna	0.605	0.490	0.652
magnat	0.627	0.708	0.868
magnesium	0.542	0.320	0.321
magnet	0.571	0.318	0.553
magnet	0.612	0.529	0.673
magnet	0.630	0.529	0.741
magnetit	0.531	0.490	0.581
magnif	0.890	0.615	0.880
magnif	0.802	0.810	0.920
magnif	1.000	0.680	0.886
magnifi	0.469	0.216	0.345
magnifi	0.729	0.561	0.839
magnifi	0.594	0.265	0.406
magnitud	0.608	0.613	0.774
magnolia	0.558	0.343	0.379
magpi	0.500	0.458	0.327
mahi mahi	0.510	0.410	0.398
mahjong	0.556	0.418	0.440
mahogani	0.602	0.225	0.393
maid	0.406	0.324	0.300
maiden	0.755	0.396	0.461
mail	0.615	0.231	0.548
mailbox	0.573	0.222	0.404
mail	0.688	0.324	0.375
mailman	0.659	0.418	0.462
maim	0.133	0.724	0.496
main	0.667	0.510	0.811
mainfram	0.531	0.490	0.557
mainland	0.680	0.407	0.806
mainstay	0.694	0.400	0.713
mainstream	0.653	0.527	0.660
maintain	0.684	0.398	0.647
mainten	0.592	0.410	0.545
majest	0.948	0.731	0.906
majesti	0.823	0.602	0.955
major	0.684	0.538	0.874
major	0.684	0.560	0.930
make	0.684	0.420	0.480
makeov	0.771	0.510	0.596
maker	0.698	0.544	0.706
makeshift	0.479	0.611	0.389
makesmehappi	0.894	0.663	0.712
makesmemad	0.296	0.643	0.500
makeup	0.740	0.333	0.331
makingdiscipl	0.684	0.402	0.664
maladi	0.190	0.686	0.304
malai	0.150	0.600	0.161
malaria	0.125	0.653	0.304
malarkey	0.396	0.500	0.465
malevol	0.094	0.854	0.613
malfea	0.062	0.745	0.325
malform	0.083	0.602	0.357
malfunct	0.125	0.577	0.229
malic	0.073	0.811	0.492
malici	0.177	0.765	0.607
malign	0.140	0.765	0.481
malign	0.149	0.814	0.614
malign	0.143	0.824	0.370
malign	0.102	0.684	0.218
mall	0.724	0.663	0.492
malleabl	0.500	0.500	0.391
mallet	0.354	0.390	0.483
malnutrit	0.024	0.592	0.277
malpract	0.094	0.559	0.330
malt	0.750	0.373	0.324
mama	0.860	0.413	0.728
mambo	0.808	0.622	0.445
mamma	0.600	0.358	0.449
mammal	0.618	0.449	0.421
mammoth	0.480	0.471	0.537
mammi	0.680	0.415	0.436
manag	0.560	0.530	0.719
manag	0.750	0.361	0.655
manag	0.792	0.491	0.806
manag	0.625	0.549	0.897
manageri	0.604	0.520	0.791
mandamus	0.439	0.577	0.556
mandarin	0.625	0.398	0.491
mandat	0.448	0.670	0.779
mandatori	0.271	0.667	0.777
mandibl	0.510	0.431	0.500
mandolin	0.708	0.433	0.367
mandrel	0.310	0.490	0.481
mane	0.521	0.277	0.373
maneuv	0.615	0.663	0.608
maneuv	0.635	0.640	0.745
mang	0.311	0.558	0.348
manger	0.656	0.276	0.398
mangl	0.292	0.449	0.355
mango	0.765	0.327	0.290
mangosteen	0.562	0.500	0.414
mangi	0.214	0.698	0.270
manhol	0.378	0.500	0.516
manhood	0.625	0.735	0.858
manhunt	0.145	0.925	0.657
mania	0.290	0.683	0.382
maniac	0.120	0.849	0.431
maniac	0.200	0.848	0.500
manic	0.054	0.892	0.368
manicur	0.706	0.308	0.284
manicurist	0.583	0.352	0.341
manifest	0.667	0.647	0.704
manifest	0.583	0.750	0.655
manifest	0.580	0.618	0.667
manifest	0.469	0.588	0.577
manifesto	0.646	0.519	0.676
manifold	0.500	0.461	0.435
manipul	0.255	0.700	0.772
manipul	0.188	0.775	0.536
manipul	0.177	0.724	0.546
mankind	0.823	0.471	0.768
man	0.698	0.633	0.846
manna	0.698	0.294	0.544
man	0.551	0.588	0.484
mannequin	0.427	0.302	0.295
manner	0.618	0.250	0.320
manner	0.469	0.556	0.291
manner	0.816	0.284	0.517
manor	0.646	0.358	0.738
manpow	0.531	0.620	0.543
mansion	0.847	0.490	0.717
mansion	0.735	0.529	0.777
manslaught	0.090	0.920	0.473
mantel	0.500	0.265	0.471
manti	0.480	0.355	0.421
mantl	0.510	0.269	0.422
mantra	0.396	0.249	0.357
manual	0.635	0.245	0.449
manufactur	0.868	0.703	0.780
manufactur	0.688	0.537	0.830
manufactur	0.653	0.613	0.804
manur	0.250	0.471	0.241
manuscript	0.510	0.208	0.540
map	0.561	0.229	0.463
mapl	0.541	0.390	0.339
mar	0.622	0.544	0.545
marathon	0.646	0.778	0.740
marbl	0.604	0.212	0.667
marbl	0.396	0.385	0.418
marbl	0.714	0.345	0.241
march	0.531	0.200	0.483
mare	0.541	0.320	0.417
margarin	0.530	0.316	0.333
margarita	0.750	0.438	0.420
margin	0.500	0.219	0.331
margin	0.235	0.644	0.345
mariachi	0.710	0.559	0.609
marijuana	0.312	0.779	0.558
marinara	0.657	0.388	0.435
marin	0.633	0.471	0.679
marin	0.652	0.491	0.676
marit	0.760	0.529	0.500
maritim	0.646	0.490	0.713
mark	0.491	0.231	0.600
mark	0.592	0.358	0.554
marker	0.500	0.333	0.605
market	0.724	0.480	0.521
market	0.746	0.545	0.664
market	0.521	0.774	0.675
marketplac	0.698	0.420	0.525
mark	0.430	0.480	0.424
marksman	0.500	0.833	0.692
marksmanship	0.573	0.531	0.664
marl	0.372	0.471	0.351
marmalad	0.729	0.370	0.288
maroon	0.469	0.358	0.336
maroon	0.229	0.480	0.160
marqu	0.602	0.284	0.508
marqui	0.521	0.444	0.562
mar	0.181	0.561	0.233
marriag	0.844	0.684	0.750
marri	0.674	0.570	0.602
marrow	0.398	0.422	0.472
marri	0.896	0.765	0.673
marsh	0.302	0.358	0.277
marshal	0.469	0.610	0.819
marshmallow	0.740	0.441	0.391
mart	0.531	0.402	0.418
martial	0.480	0.710	0.737
mart	0.469	0.510	0.455
martini	0.828	0.500	0.519
martyr	0.281	0.708	0.509
martyrdom	0.323	0.745	0.442
marvel	0.961	0.755	0.866
marvel	0.878	0.809	0.849
marvel	0.948	0.637	0.778
marvel	0.968	0.708	0.764
marzipan	0.684	0.380	0.258
mascara	0.575	0.450	0.269
mascot	0.750	0.337	0.337
masculin	0.653	0.540	0.773
masculin	0.583	0.670	0.851
mash	0.440	0.363	0.283
mash	0.531	0.337	0.194
mask	0.510	0.490	0.537
mask	0.375	0.549	0.518
mask	0.510	0.472	0.241
masoch	0.194	0.845	0.483
masochist	0.164	0.784	0.353
mason	0.541	0.442	0.580
masquerad	0.431	0.633	0.446
mass	0.458	0.245	0.277
massacr	0.031	0.887	0.640
massag	0.708	0.356	0.413
mass	0.552	0.453	0.473
masseur	0.622	0.265	0.463
masseus	0.594	0.373	0.391
massiv	0.569	0.660	0.750
mast	0.542	0.390	0.580
master	0.694	0.490	0.849
master	0.854	0.510	0.960
mastermind	0.792	0.625	0.918
masterpiec	0.926	0.623	0.847
masteri	0.755	0.648	0.873
masturb	0.552	0.926	0.500
masturb	0.542	0.961	0.509
mat	0.459	0.221	0.304
matador	0.224	0.880	0.667
match	0.599	0.573	0.500
matchbook	0.562	0.391	0.412
match	0.719	0.735	0.418
matchmak	0.615	0.509	0.519
mate	0.847	0.417	0.669
materi	0.521	0.363	0.439
materi	0.220	0.390	0.556
materialist	0.255	0.491	0.504
materialist	0.420	0.506	0.589
materi	0.417	0.450	0.636
materi	0.688	0.596	0.728
materi	0.490	0.451	0.670
materi	0.633	0.361	0.473
materiel	0.531	0.294	0.417
matern	0.847	0.417	0.634
matern	0.865	0.480	0.622
math	0.417	0.375	0.600
mathemat	0.620	0.500	0.548
mathematician	0.541	0.418	0.773
mathemat	0.438	0.435	0.664
matin	0.694	0.578	0.447
mate	0.755	0.840	0.759
matricul	0.622	0.490	0.675
matrimoni	0.850	0.637	0.843
matrix	0.551	0.378	0.673
matron	0.520	0.519	0.555
mat	0.281	0.519	0.393
matter	0.487	0.353	0.562
mat	0.479	0.405	0.423
mattress	0.612	0.255	0.397
matur	0.612	0.439	0.698
matur	0.625	0.347	0.600
matur	0.827	0.400	0.806
maudlin	0.337	0.417	0.368
mausoleum	0.344	0.281	0.594
mauv	0.533	0.330	0.314
maverick	0.354	0.676	0.409
maxim	0.875	0.562	0.887
maxim	0.823	0.765	0.792
maximum	0.724	0.724	0.852
may	0.704	0.273	0.245
mayday	0.344	0.643	0.423
mayflow	0.690	0.463	0.429
mayhem	0.188	0.870	0.364
mayonnai	0.510	0.320	0.222
mayor	0.469	0.481	0.818
maze	0.438	0.608	0.444
mead	0.667	0.337	0.441
meadow	0.622	0.130	0.382
meager	0.144	0.389	0.281
meal	0.833	0.461	0.473
mean	0.440	0.467	0.620
meander	0.480	0.443	0.454
meander	0.427	0.644	0.539
meani	0.388	0.420	0.404
mean	0.663	0.395	0.625
mean	0.770	0.500	0.802
meaningless	0.156	0.314	0.143
mean	0.102	0.694	0.368
mean	0.615	0.373	0.460
meantim	0.432	0.222	0.300
measl	0.092	0.635	0.422
measur	0.604	0.410	0.602
measur	0.510	0.375	0.365
measur	0.542	0.265	0.578
measur	0.622	0.418	0.491
measur	0.448	0.337	0.529
measuring cup	0.557	0.343	0.377
measuring tap	0.337	0.280	0.327
meat	0.612	0.421	0.413
meatbal	0.612	0.279	0.343
meathead	0.306	0.534	0.490
meatloaf	0.625	0.389	0.375
mechan	0.571	0.433	0.566
mechan	0.479	0.569	0.564
mechan	0.542	0.500	0.761
mechan	0.573	0.583	0.664
med	0.375	0.429	0.606
medal	0.854	0.555	0.746
medallion	0.750	0.510	0.710
medallist	0.796	0.821	0.897
meddl	0.302	0.770	0.526
meddl	0.245	0.600	0.461
media	0.500	0.330	0.464
medial	0.458	0.340	0.429
median	0.459	0.216	0.375
mediat	0.635	0.308	0.654
mediat	0.661	0.350	0.657
mediat	0.592	0.438	0.580
medic	0.500	0.472	0.585
medic	0.583	0.373	0.616
medic	0.417	0.375	0.546
medic	0.615	0.439	0.500
medicin	0.667	0.417	0.614
medicin	0.708	0.318	0.679
mediev	0.560	0.408	0.455
mediocr	0.188	0.481	0.149
mediocr	0.073	0.398	0.225
medit	0.812	0.146	0.564
medit	0.718	0.185	0.399
medit	0.786	0.120	0.478
medit	0.614	0.120	0.454
mediterranean	0.663	0.454	0.545
medium	0.559	0.356	0.358
medley	0.487	0.352	0.400
meek	0.531	0.150	0.198
meet	0.760	0.510	0.580
meet	0.750	0.569	0.613
mega	0.724	0.538	0.723
meh	0.380	0.286	0.365
melanchol	0.181	0.306	0.277
melancholi	0.188	0.260	0.237
mele	0.541	0.704	0.611
mellow	0.633	0.069	0.265
melodi	0.932	0.530	0.587
melodrama	0.378	0.830	0.446
melodramat	0.235	0.692	0.368
melodi	0.847	0.434	0.405
melon	0.461	0.231	0.271
melt	0.448	0.615	0.312
meltdown	0.629	0.657	0.602
melt	0.592	0.470	0.538
member	0.698	0.333	0.555
membership	0.698	0.411	0.778
membran	0.406	0.430	0.418
memento	0.708	0.360	0.536
memo	0.625	0.235	0.407
memoir	0.750	0.242	0.553
memorabilia	0.780	0.412	0.491
memor	0.939	0.510	0.769
memorandum	0.600	0.500	0.639
memori	0.602	0.304	0.600
memori	0.771	0.333	0.679
memori	0.963	0.487	0.510
memoriesiwontforget	0.635	0.542	0.455
memor	0.520	0.451	0.716
memori	0.792	0.378	0.573
menac	0.125	0.894	0.759
menac	0.042	0.880	0.643
menageri	0.573	0.480	0.538
mend	0.542	0.436	0.602
mend	0.500	0.633	0.657
menial	0.490	0.420	0.352
mene	0.104	0.612	0.407
meniscus	0.323	0.330	0.453
menopaus	0.204	0.460	0.306
men	0.163	0.686	0.331
menstrual	0.408	0.519	0.435
mental	0.490	0.490	0.585
mentalhealth	0.562	0.541	0.670
mental	0.711	0.415	0.726
menthol	0.490	0.292	0.433
mention	0.562	0.365	0.562
mentor	0.719	0.455	0.777
menu	0.633	0.333	0.385
meow	0.510	0.510	0.412
mercantil	0.480	0.490	0.713
mercenari	0.245	0.837	0.673
merchandi	0.594	0.460	0.621
merchant	0.675	0.500	0.620
merci	0.854	0.346	0.500
merciless	0.062	0.880	0.634
mercuri	0.490	0.546	0.518
mercuri	0.337	0.312	0.475
merci	0.719	0.229	0.500
mere	0.396	0.221	0.176
merengu	0.688	0.519	0.442
merg	0.760	0.480	0.733
merger	0.592	0.490	0.642
meridian	0.510	0.324	0.558
meridion	0.365	0.290	0.600
meringu	0.625	0.580	0.411
merit	0.854	0.500	0.722
meritori	0.781	0.618	0.855
mermaid	0.765	0.623	0.452
merriment	0.948	0.721	0.632
merri	0.979	0.731	0.764
merrychristma	0.888	0.510	0.536
mesa	0.604	0.191	0.319
mescalin	0.490	0.580	0.415
mesh	0.429	0.235	0.371
mesh	0.440	0.363	0.362
mesmer	0.520	0.552	0.421
mess	0.143	0.843	0.273
messag	0.650	0.391	0.415
messedup	0.333	0.615	0.358
messeng	0.694	0.434	0.500
messiah	0.781	0.634	0.800
messi	0.260	0.635	0.140
metabol	0.408	0.531	0.559
metabol	0.698	0.509	0.555
metal	0.551	0.429	0.547
metal	0.615	0.330	0.607
metallurgi	0.396	0.509	0.587
metamorphosi	0.541	0.571	0.613
metaphor	0.562	0.280	0.470
metaphor	0.500	0.412	0.480
metaphi	0.630	0.573	0.686
metaphi	0.561	0.396	0.588
metastasi	0.177	0.646	0.452
meteor	0.398	0.714	0.737
meteor	0.590	0.802	0.684
meteorit	0.385	0.794	0.750
meteorolog	0.635	0.557	0.556
meteorolog	0.630	0.418	0.689
meter	0.438	0.300	0.463
meth	0.354	0.564	0.340
methadon	0.240	0.540	0.453
methan	0.290	0.460	0.569
methanol	0.292	0.500	0.570
method	0.640	0.275	0.698
method	0.663	0.360	0.745
methodolog	0.664	0.327	0.745
meticul	0.555	0.480	0.555
metim	0.531	0.398	0.417
metric	0.519	0.248	0.573
metric	0.521	0.375	0.482
metrolog	0.531	0.432	0.439
metropoli	0.656	0.625	0.779
metropolitan	0.387	0.408	0.723
mettl	0.667	0.529	0.750
mew	0.418	0.481	0.380
mezzanin	0.479	0.427	0.404
mica	0.531	0.250	0.314
mick	0.449	0.451	0.382
micro	0.500	0.270	0.250
microb	0.255	0.450	0.340
microbiolog	0.571	0.378	0.560
microchip	0.551	0.358	0.432
microcosm	0.500	0.500	0.520
microfilm	0.469	0.352	0.412
microgram	0.448	0.286	0.355
micromet	0.573	0.358	0.394
micron	0.375	0.291	0.315
microphon	0.551	0.431	0.462
microscop	0.531	0.330	0.464
microscop	0.360	0.327	0.433
microscop	0.623	0.370	0.412
microscopi	0.500	0.339	0.455
microwav	0.542	0.497	0.443
mid	0.500	0.315	0.356
midair	0.633	0.413	0.455
midday	0.658	0.250	0.403
middl	0.458	0.157	0.300
middleman	0.500	0.404	0.452
middleweight	0.510	0.302	0.428
midget	0.396	0.295	0.254
midland	0.521	0.402	0.456
midlif	0.594	0.244	0.473
midlin	0.332	0.224	0.330
midnight	0.562	0.470	0.545
midshipman	0.469	0.615	0.785
midst	0.324	0.275	0.296
midsumm	0.781	0.480	0.492
midterm	0.427	0.337	0.425
midtown	0.479	0.442	0.538
midway	0.459	0.316	0.304
midwif	0.531	0.570	0.453
midwiferi	0.510	0.570	0.459
mien	0.500	0.352	0.447
mif	0.204	0.726	0.429
mighti	0.855	0.837	0.936
mignon	0.551	0.440	0.423
migrain	0.135	0.783	0.318
migrat	0.415	0.580	0.454
migrat	0.492	0.731	0.566
migratori	0.448	0.521	0.491
mike	0.542	0.365	0.423
mil	0.534	0.388	0.347
mild	0.635	0.198	0.216
mildew	0.344	0.250	0.241
mild	0.827	0.226	0.311
mile	0.521	0.417	0.456
mileag	0.510	0.458	0.562
mileston	0.719	0.373	0.558
milit	0.418	0.667	0.750
milit	0.260	0.673	0.652
militari	0.396	0.710	0.875
militia	0.396	0.729	0.769
milk	0.817	0.270	0.327
milkman	0.750	0.380	0.304
milkshak	0.796	0.521	0.330
milki	0.517	0.283	0.311
mill	0.531	0.382	0.347
millennium	0.573	0.398	0.760
milligram	0.429	0.217	0.302
millimet	0.427	0.177	0.360
million	0.776	0.647	0.812
millionair	0.917	0.755	0.850
millionth	0.635	0.528	0.611
millston	0.510	0.433	0.492
mime	0.455	0.235	0.302
mimic	0.557	0.587	0.391
mimick	0.316	0.433	0.364
mimicri	0.420	0.337	0.472
minc	0.417	0.529	0.378
mincemeat	0.396	0.435	0.358
mind	0.650	0.388	0.627
mind	0.656	0.394	0.627
mind	0.765	0.450	0.725
mind	0.729	0.635	0.745
mindless	0.184	0.333	0.153
mine	0.688	0.418	0.578
minefield	0.188	0.839	0.684
miner	0.408	0.594	0.644
miner	0.519	0.287	0.605
mineralog	0.551	0.408	0.545
mingl	0.561	0.480	0.434
mingl	0.521	0.392	0.357
mini	0.421	0.324	0.221
miniatur	0.429	0.292	0.204
minibus	0.439	0.390	0.428
minim	0.518	0.208	0.138
minim	0.448	0.147	0.206
minim	0.360	0.236	0.311
minim	0.458	0.137	0.208
minimum	0.380	0.198	0.194
mine	0.633	0.598	0.554
minion	0.490	0.430	0.167
minist	0.547	0.441	0.892
ministeri	0.571	0.519	0.660
ministri	0.510	0.346	0.717
minivan	0.592	0.356	0.452
mink	0.560	0.515	0.430
minnow	0.541	0.367	0.364
minor	0.250	0.235	0.175
minor	0.310	0.332	0.211
minstrel	0.458	0.541	0.397
mint	0.688	0.221	0.345
minti	0.635	0.292	0.361
minuscul	0.396	0.286	0.214
minut	0.582	0.279	0.356
minutia	0.323	0.257	0.316
minx	0.448	0.519	0.404
mir	0.417	0.339	0.355
miracl	0.917	0.607	0.806
miracl	0.922	0.735	0.692
miracul	0.875	0.706	0.812
mirag	0.546	0.487	0.562
mire	0.344	0.376	0.298
mirror	0.677	0.310	0.438
mirth	0.888	0.640	0.608
misappropri	0.097	0.831	0.500
misbehav	0.020	0.847	0.304
misbehavior	0.031	0.704	0.269
miscalcul	0.177	0.490	0.353
miscarriag	0.042	0.781	0.312
miscellan	0.531	0.321	0.196
miscellani	0.500	0.412	0.384
mischief	0.385	0.834	0.292
mischiev	0.439	0.804	0.472
misconcept	0.210	0.557	0.291
misconduct	0.061	0.667	0.304
misdemeanor	0.210	0.640	0.364
misdirect	0.131	0.710	0.281
miser	0.208	0.633	0.311
miser	0.062	0.461	0.188
miser	0.280	0.545	0.150
miseri	0.146	0.378	0.158
misfir	0.153	0.453	0.200
misfit	0.173	0.500	0.393
misfortun	0.094	0.780	0.311
misguid	0.280	0.531	0.259
mishap	0.071	0.654	0.227
misinform	0.156	0.567	0.250
misinterpret	0.112	0.556	0.360
mislead	0.167	0.765	0.412
mislead	0.070	0.660	0.272
misl	0.177	0.606	0.353
mismanag	0.094	0.520	0.295
mismatch	0.250	0.459	0.282
mismatch	0.250	0.557	0.302
misnom	0.296	0.528	0.284
misplac	0.229	0.461	0.191
misplac	0.247	0.450	0.324
misread	0.115	0.558	0.315
misrepr	0.198	0.542	0.418
misrepr	0.323	0.618	0.518
misrepr	0.042	0.519	0.466
miss	0.573	0.490	0.408
missil	0.240	0.830	0.764
missil	0.070	0.922	0.830
miss	0.306	0.418	0.222
missingyou	0.260	0.471	0.377
mission	0.765	0.633	0.870
missionari	0.729	0.404	0.596
misspel	0.292	0.423	0.281
misstat	0.302	0.547	0.221
missi	0.521	0.480	0.333
mist	0.375	0.194	0.221
mistak	0.208	0.585	0.102
mistaken	0.131	0.630	0.212
mister	0.604	0.406	0.663
mistleto	0.542	0.470	0.324
mistreat	0.010	0.792	0.200
mistress	0.630	0.796	0.694
mistrial	0.427	0.539	0.536
mistrust	0.135	0.657	0.231
misti	0.427	0.451	0.278
misunderstand	0.177	0.548	0.382
misunderstand	0.112	0.618	0.284
misunderstood	0.177	0.625	0.309
misus	0.083	0.560	0.196
mite	0.290	0.584	0.271
miter	0.458	0.500	0.414
mitig	0.506	0.427	0.456
mitig	0.551	0.520	0.600
mitig	0.448	0.527	0.423
mitt	0.406	0.183	0.264
mitten	0.531	0.330	0.408
mitzvah	0.422	0.610	0.409
mix	0.542	0.490	0.472
mix	0.510	0.346	0.444
mixedemot	0.440	0.673	0.430
mixer	0.562	0.500	0.556
mixtur	0.546	0.360	0.481
mnemon	0.531	0.480	0.452
moan	0.357	0.735	0.352
moat	0.398	0.380	0.314
mob	0.296	0.788	0.567
mobil	0.615	0.569	0.481
mobil	0.700	0.596	0.654
mobil	0.688	0.720	0.787
mobil	0.604	0.684	0.727
mobster	0.188	0.870	0.638
mocha	0.500	0.396	0.311
mock	0.360	0.606	0.618
mock	0.225	0.746	0.204
mockeri	0.094	0.806	0.181
mock	0.082	0.755	0.394
mockingbird	0.513	0.337	0.423
mod	0.458	0.367	0.384
modal	0.592	0.264	0.461
modal	0.633	0.404	0.527
mode	0.531	0.185	0.367
model	0.607	0.388	0.723
model	0.500	0.510	0.730
model	0.684	0.404	0.490
modem	0.573	0.355	0.500
moder	0.582	0.190	0.453
moderate anticip	0.667	0.451	0.574
moderate disgust	0.229	0.558	0.381
moderate neg	0.177	0.500	0.306
moderate posit	0.896	0.453	0.753
moderate surpri	0.776	0.663	0.637
moderate trust	0.677	0.350	0.773
moder	0.604	0.264	0.500
moder	0.667	0.402	0.783
moder	0.531	0.240	0.453
moder	0.519	0.354	0.802
modern	0.855	0.423	0.691
modern	0.760	0.553	0.703
modest	0.760	0.130	0.412
modesti	0.778	0.240	0.500
modicum	0.234	0.417	0.327
modifi	0.541	0.422	0.373
modif	0.480	0.520	0.625
modifi	0.561	0.458	0.693
modifi	0.458	0.584	0.625
modul	0.673	0.343	0.555
modul	0.458	0.365	0.565
modul	0.582	0.388	0.571
modulus	0.622	0.304	0.481
mogul	0.510	0.652	0.865
moieti	0.378	0.343	0.454
moist	0.470	0.316	0.386
moistur	0.406	0.398	0.327
moistur	0.750	0.280	0.386
molar	0.544	0.426	0.350
molass	0.490	0.269	0.286
mold	0.330	0.274	0.402
mold	0.667	0.361	0.373
mold	0.552	0.308	0.546
moldi	0.235	0.387	0.250
mole	0.436	0.377	0.352
molecular	0.495	0.440	0.536
molecul	0.531	0.259	0.375
molest	0.133	0.816	0.319
molest	0.102	0.808	0.407
molest	0.143	0.811	0.478
molten	0.417	0.490	0.339
mom	0.927	0.336	0.639
moment	0.604	0.435	0.509
momentari	0.562	0.271	0.330
moment	0.792	0.587	0.760
momentum	0.663	0.750	0.688
momma	0.833	0.412	0.527
mommi	0.854	0.353	0.422
monad	0.510	0.482	0.451
monarch	0.583	0.559	0.870
monarchi	0.450	0.557	0.870
monasteri	0.694	0.183	0.726
monast	0.438	0.314	0.676
monetari	0.583	0.494	0.716
money	0.844	0.608	0.827
mongoloid	0.177	0.364	0.317
mongoo	0.327	0.380	0.546
mongrel	0.425	0.438	0.395
monitor	0.490	0.298	0.538
monk	0.472	0.208	0.439
monkey	0.548	0.449	0.283
mono	0.500	0.390	0.273
monochrom	0.312	0.292	0.339
monogam	0.510	0.335	0.402
monogami	0.542	0.380	0.455
monogram	0.480	0.210	0.425
monogram	0.503	0.270	0.402
monograph	0.500	0.242	0.481
monolay	0.427	0.294	0.433
monolith	0.429	0.327	0.500
monologu	0.500	0.284	0.534
monopolist	0.330	0.590	0.725
monopoli	0.449	0.509	0.640
monoton	0.354	0.221	0.400
monotoni	0.398	0.135	0.353
monoxid	0.433	0.430	0.490
monsieur	0.552	0.340	0.623
monsoon	0.358	0.600	0.481
monster	0.133	0.935	0.596
monstro	0.094	0.933	0.611
monstrous	0.094	0.942	0.649
montag	0.438	0.520	0.388
mont	0.589	0.330	0.391
month	0.688	0.255	0.411
month	0.622	0.314	0.364
monument	0.833	0.404	0.811
monument	0.656	0.594	0.955
moo	0.438	0.355	0.300
mooch	0.378	0.413	0.309
mood	0.720	0.500	0.500
mood	0.578	0.633	0.491
moodi	0.245	0.811	0.595
moon	0.673	0.233	0.547
moonbeam	0.700	0.290	0.491
moonlight	0.865	0.264	0.409
moonlit	0.873	0.269	0.508
moonshin	0.633	0.389	0.491
moonstruck	0.583	0.438	0.407
moonwalk	0.615	0.586	0.525
moor	0.311	0.464	0.378
moor	0.344	0.500	0.417
moor	0.323	0.490	0.444
moor	0.406	0.500	0.516
moorland	0.490	0.370	0.456
moo	0.648	0.373	0.318
moot	0.344	0.500	0.615
moot	0.388	0.580	0.463
mop	0.396	0.442	0.296
mope	0.406	0.309	0.345
mope	0.582	0.582	0.554
moral	0.700	0.459	0.796
moral	0.729	0.158	0.792
moral	0.750	0.408	0.759
moral	0.646	0.430	0.611
